"source","target","developer_comments"
"tutorial_building4","To dismantle previously built blocks, select the <img id=""trash""/> category (at the bottom of the screen) and click on the 'Dismantling blocks' button, then move the marker to the block that needs to be dismantled and click the left mouse button",""
"sell_description","Money will be credited after shuttles pick up items for sale.",""
"character_states_console&biotechnic","works in biotechnics",""
"character_states_move_to_console&biotechnic","goes to biotechnics",""
"build_tooltip_CantRemoveDockWithShuttle","Wait for the shuttle to depart",""
"build_tooltip_CantRemoveEngineInActiveRoute","It is impossible to dismantle the engines during the flight",""
"russia_man_firstNames","Alexander/Alexey/Andrey/Anton/Arseny/Artem/Vasiliy/Victor/Vitaly/Vladimir/Vladislav/Vyacheslav/George/Gleb/David/Daniel/Denis/Dmitry/Evgeniy/Egor/Ivan/Igor/Ilya/Kirill/Konstantin/Lev/Maxim/Mark/Matvey/Michael/Nikita/Nikolay/Oleg/Pavel/Roman/Ruslan/Sergei/Stanislav/Stepan/Timofey/Timur/Fedor/Yuri/Yaroslav",""
"russia_man_lastNames","Ivanov/Smirnov/Kuznetsov/Popov/Vasiliev/Petrov/Sokolov/Mikhailov/Novikov/Fedorov/Morozov/Volkov/Alekseev/Lebedev/Semenov/Egorov/Pavlov/Kozlov/Stepanov/Nikolaev/Eagles/Andreev/Makarov/Nikitin/Zakharov/Zaitsev/Solovyov/Borisov/Yakovlev/Grigoriev/Romanov/Sparrows/Sergeev/Kuzmin/Frolov/Alexandrov/Dmitriev/Korolev/Gusev/Kiselyov/Ilyin/Maximov/Poles/Sorokin/Vinogradov/Kovalev/Belov/Medvedev/Antonov/Tarasov",""
"russia_woman_firstNames","Alexandra/Alyona/Alina/Alice/Anastasia/Angelina/Anna/Arina/Valeria/Varvara/Vasilisa/Vera/Veronica/Victoria/Daria/Diana/Eva/Evgenia/Ekaterina/Elena/Elizabeth/Zlata/Irina/Karina/Kira/Kristina/Xenia/Lilia/Lyubov/Lyudmila/Margaret/Marina/Maria/Milan/Hope/Natalya/Olga/Polina/Svetlana/Sophia/Taisiya/Ulyana/Yulia/Yana",""
"russia_woman_lastNames","Ivanova/Smirnova/Kuznetsova/Popova/Vasilyeva/Petrova/Sokolova/Mikhailova/Novikova/Fedorova/Morozova/Volkova/Alekseeva/Lebedeva/Semenova/Egorova/Pavlova/Kozlov/Stepanova/Nikolaev/Orlova/Andreeva/Makarov/Nikitina/Zakharova/Zaitseva/Solovyov/Borisova/Yakovleva/Grigorieva/Romanova/Vorobyova/Sergeeva/Kuzmina/Frolova/Alexandrova/Dmitrieva/Koroleva/Guseva/Kiselyova/Ilyina/Maximova/Polyakova/Sorokina/Vinogradova/Kovaleva/Belova/Medvedev/Antonova/Tarasova",""
"america_man_firstNames","Alfred/Edgar/Edwin/Fred/Harrison/Neil/Stuart/James/Robert/John/Michael/David/William/Richard/Joseph/Thomas/Christopher/Charles/Daniel/Matthew/Anthony/Mark/Donald/Steven/Andrew/Paul/Joshua/Kenneth/Kevin/Brian/George/Timothy/Ronald/Jason/Edward/Jeffrey/Ryan/Jacob/Gary/Nicholas/Eric/Jonathan/Stephen/Larry/Justin/Scott/Benjamin/Samuel/Gregory/Alexander/Patrick/Frank/Raymond/Dennis/Jerry/Tyler/Aaron/Adam/Nathan/Henry/Zachary/Douglas/Peter/Kyle/Noah/Ethan/Jeremy/Walter/Christian/Keith/Roger/Terry/Austin/Sean/Gerald/Carl/Harold/Dylan/Arthur/Lawrence/Jordan/Jesse/Bryan/Billy/Bruce/Gabriel/Logan/Alan/Albert/Elijah/Wayne/Randy/Vincent/Mason/Roy/Ralph/Russell/Bradley/Philip/Eugene",""
"america_man_lastNames","Borman/Lovell/Anders/Stafford/Young/Cernan/Armstrong/Collins/Aldrin/Conrad/Gordon/Bean/Swigert/Hayes/Shepard/Rusa/Mitchell/Scott/Warden/Irwin/Duke/Mattingly/Evans/Schmitt/Smith/Johnson/Williams/Brown/Jones/Miller/Davis/Wilson/Anderson/Thomas/Taylor/Moore/Jackson/Martin/Lee/Thompson/White/Harris/Clark/Lewis/Robinson/Walker/Allen/King/Wright/Torres/Hill/Flores/Green/Adams/Nelson/Baker/Hall/Rivera/Campbell/Carter/Roberts/Phillips/Turner/Parker/Cruz/Edwards/Reyes/Stewart/Morris/Morales/Murphy/Cook/Rogers/Morgan/Cooper/Peterson/Bailey/Reed/Kelly/Howard/Ramos/Kim/Cox/Ward/Richardson/Watson/Brooks/Wood/James/Bennett/Gray/Mendoza/Hughes/Price/Castillo/Sanders/Patel/Myers/Long/Ross",""
